"type","grouping_label","grouping_id","parent_grouping_label","parent_grouping_id","gl_nature","amount_type","period_type","data_type"
"CF_Master","                Finance costs",5300394,"Cash flow (used in)/from financing activities",5300358,"Revenue","Credit","Duration",NULL
"CF_Master","                    Finance costs",5300321,"Finance costs",5300394,"Expense","Debit","Duration",NULL
"CF_Master","                    Interest on debts and borrowings - Loan Arrangement Fees",5300323,"Finance costs",5300394,"Expense","Debit","Duration",NULL
"CF_Master","                    Interest on debts and borrowings - Interest expense - Ind As",5300326,"Finance costs",5300394,"Expense","Debit","Duration",NULL
"CF_Master","                    Interest accrued but not due on borrowings",5300200,"Finance costs",5300394,"Liability","Credit","Instant",NULL
"CF_Master","                    Interest on debts and borrowings - Realized Loss On Foreign Exchnage Trans",5300325,"Finance costs",5300394,"Expense","Debit","Duration",NULL
"CF_Master","                    Derivative instruments at fair value",5300195,"Finance costs",5300394,"Liability","Credit","Instant",NULL
"CF_Master","                    Interest on debts and borrowings - Hedging-Gain/Loss",5300324,"Finance costs",5300394,"Expense","Debit","Duration",NULL
"CF_Master","                    Cash Flow - Investing Activities - Interest Capitalised",5300500,"Finance costs",5300394,"Operational","Debit","Duration",NULL
"CF_Master","                    Interest expense on lease liabilities",5300331,"Finance costs",5300394,"Expense","Debit","Duration",NULL
"CF_Master","                    Interest payable to related parties - Parent",5301601,"Finance costs",5300394,"Liability","Credit","Instant",NULL
"CF_Master","                    Cash Flow - Financing Activities - CCD interest adjustment",5301629,"Finance costs",5300394,"Operational","Debit","Duration",NULL
"CF_Master","                    Interest Due to project acquired - CF Purpose (N0010306)",5301716,"Finance costs",5300394,"Operational","Debit","Duration",NULL
"CF_Master","                Lease liabilities paid",5300395,"Cash flow (used in)/from financing activities",5300358,"Revenue","Credit","Duration",NULL
"CF_Master","                    Leases - Non Current",5300169,"Lease liabilities paid",5300395,"Liability","Credit","Instant",NULL
"CF_Master","                    Leases - Current",5300188,"Lease liabilities paid",5300395,"Liability","Credit","Instant",NULL
"CF_Master","                    Projects Acquired - Leases (Non Current)",5300735,"Lease liabilities paid",5300395,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Leases (Current)",5300741,"Lease liabilities paid",5300395,"Operational","Debit","Duration",NULL
"CF_Master","                Payment of principal portion of lease liabilities",5301721,"Cash flow (used in)/from financing activities",5300358,"Revenue","Credit","Duration",NULL
"CF_Master","                    Projects Acquired - Payment of principal portion of lease liabilities (N0210148)",5301720,"Payment of principal portion of lease liabilities",5301721,"Operational","Debit","Duration",NULL
"CF_Master","                Interest expense on lease liabilities- CF purpose",5301648,"Cash flow (used in)/from financing activities",5300358,"Revenue","Credit","Duration",NULL
"CF_Master","                    Interest expense on lease liabilities",5300331,"Interest expense on lease liabilities- CF purpose",5301648,"Expense","Debit","Duration",NULL
"CF_Master","                Proceeds from issue of Unit Capital (Parent)",5301709,"Cash flow (used in)/from financing activities",5300358,"Revenue","Credit","Duration",NULL
"CF_Master","                    Share issue expense incurred",5301647,"Proceeds from issue of Unit Capital (Parent)",5301709,"Revenue","Credit","Duration",NULL
"CF_Master","                        SOCIE & ESC - Transaction cost for issued share capital",5301633,"Share issue expense incurred",5301647,"Operational","Debit","Instant",NULL
"CF_Master","                    Proceeds from issue of unit capital",5300401,"Proceeds from issue of Unit Capital (Parent)",5301709,"Revenue","Credit","Duration",NULL
"CF_Master","                        Issued, subscribed and paid-up - Unit capital / Equity share capital",5300127,"Proceeds from issue of unit capital",5300401,"Liability","Credit","Instant",NULL
"CF_Master","                        Securities premium",5300128,"Proceeds from issue of unit capital",5300401,"Liability","Credit","Instant",NULL
"CF_Master","                        SOCIE & ESC - Amount - Issue expenses",5300707,"Proceeds from issue of unit capital",5300401,"Operational","Debit","Duration",NULL
"CF_Master","                        SOCIE & ESC - Transaction cost for issued share capital",5301633,"Proceeds from issue of unit capital",5300401,"Operational","Debit","Instant",NULL
"CF_Master","                Borrowing acquired on account of acquisitions",5301710,"Cash flow (used in)/from financing activities",5300358,"Revenue","Credit","Duration",NULL
"CF_Master","                    Projects Acquired - Borrowings Acquired",5300750,"Borrowing acquired on account of acquisitions",5301710,"Operational","Debit","Duration",NULL
"CF_Master","                Unit issue expense paid",5301644,"Cash flow (used in)/from financing activities",5300358,"Revenue","Credit","Duration",NULL
"CF_Master","                    SOCIE & ESC - Amount - Issue expenses",5300707,"Unit issue expense paid",5301644,"Operational","Debit","Duration",NULL
"CF_Master","                Payment of dividend to non controlling interest",5301711,"Cash flow (used in)/from financing activities",5300358,"Revenue","Credit","Duration",NULL
"CF_Master","                    Cash Flow - Financing Activities - Payment of dividend to non controlling interest (N0010305)",5301715,"Payment of dividend to non controlling interest",5301711,"Operational","Debit","Duration",NULL
"CF_Master","                India Grid Trust (Consol Parent for Cashflow)",5300756,"Cash flow (used in)/from financing activities",5300358,"Revenue","Credit","Duration",NULL
"CF_Master","                    Proceeds of loan from ultimate parent (India Grid Trust)",5300382,"India Grid Trust (Consol Parent for Cashflow)",5300756,"Revenue","Credit","Duration",NULL
"CF_Master","                        Cash Flow - Financing Activities - Proceeds of loan from ultimate parent (India Grid Trust)",5300502,"Proceeds of loan from ultimate parent (India Grid Trust)",5300382,"Operational","Debit","Duration",NULL
"CF_Master","                    Repayment of loan to ultimate parent (India Grid Trust)",5300383,"India Grid Trust (Consol Parent for Cashflow)",5300756,"Revenue","Credit","Duration",NULL
"CF_Master","                        Loan from India Grid Trust (unsecured)",5300168,"Repayment of loan to ultimate parent (India Grid Trust)",5300383,"Liability","Credit","Instant",NULL
"CF_Master","                        Cash Flow - Financing Activities - Proceeds of loan from ultimate parent (India Grid Trust)",5300502,"Repayment of loan to ultimate parent (India Grid Trust)",5300383,"Operational","Debit","Duration",NULL
"CF_Master","                Payment of upfront fees of long term borrowings",5300392,"Cash flow (used in)/from financing activities",5300358,"Revenue","Credit","Duration",NULL
"CF_Master","                    Cash Flow - Financing Activities - Payment of upfront fees of long term borrowings",5300503,"Payment of upfront fees of long term borrowings",5300392,"Operational","Debit","Duration",NULL
